Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDH34,OUT013,3496.499491
DRI49,OUT013,1439.628507
DRI59,OUT046,3223.670794
DRC36,OUT049,2580.07178
FDS15,OUT019,320.5637721
FDI07,OUT018,2959.590196
FDZ15,OUT018,1698.759382
NCX41,OUT027,4958.812349
NCO29,OUT019,550.0365163
FDF57,OUT013,2537.063995
FDI33,OUT035,1471.285444
DRJ47,OUT049,2428.009652
FDB34,OUT046,1579.197021
FDY22,OUT027,3306.942154
DRL11,OUT017,2621.151544
FDY46,OUT035,3030.082865
FDG17,OUT013,4004.22282
FDE52,OUT018,1290.110633
DRP47,OUT027,4722.014968
FDO01,OUT010,327.7769102
FDL09,OUT046,2556.627928
FDR57,OUT013,2484.430801
DRD37,OUT035,834.5850639
FDQ36,OUT027,1782.084493
FDL33,OUT049,3435.116762
FDL48,OUT045,825.5259059
FDL28,OUT049,3556.361293
NCN29,OUT046,964.2769025
FDO13,OUT035,2756.374718
FDB38,OUT045,2901.366426
FDI36,OUT035,3207.733432
FDI58,OUT035,1613.569563
FDH22,OUT018,1788.863146
FDQ27,OUT013,1992.801271
FDT33,OUT046,2807.700239
FDC56,OUT045,1678.634841
FDF14,OUT046,2577.941207
FDQ39,OUT017,3225.247602
NCM43,OUT017,2747.014129
FDS46,OUT035,1991.069866
FDI22,OUT049,3615.960339
NCE43,OUT045,3009.322249
FDZ36,OUT010,462.256657
FDR13,OUT019,285.0029437
FDP46,OUT018,1356.526354
FDW56,OUT019,461.4170569
FDB40,OUT017,2647.257447
FDM28,OUT018,2277.35777
FDV49,OUT013,4672.207345
NCS53,OUT018,2508.377678
FDO03,OUT049,3991.174122
FDT15,OUT035,3116.702743
FDD33,OUT049,3527.328161
FDX13,OUT017,4639.714498
FDH60,OUT013,2888.947119
DRH51,OUT046,1247.535482
NCL07,OUT049,889.5467314
FDW51,OUT045,2971.549483
FDF21,OUT019,475.4318818
FDH26,OUT019,306.998284
FDJ03,OUT049,841.1163792
FDU35,OUT017,1855.642729
DRL01,OUT018,3293.709595
FDE59,OUT045,727.6478077
FDI60,OUT035,1081.827917
DRH39,OUT035,1456.152775
FDK36,OUT049,956.8414563
FDN52,OUT045,1358.978562
FDU12,OUT017,4186.759991
NCT05,OUT027,5145.620379
FDS37,OUT027,2813.631012
FDK24,OUT017,836.2616196
DRF36,OUT013,3300.156813
FDN46,OUT010,214.6897214
NCN06,OUT045,2594.173777
FDD59,OUT035,1487.006229
FDM14,OUT045,1729.592296
FDO10,OUT018,863.4033725
FDU35,OUT013,1768.188315
NCA30,OUT018,2683.684888
NCO41,OUT049,1553.096066
FDI24,OUT046,2991.408584
FDZ16,OUT046,3027.872877
FDV47,OUT046,1383.302805
FDV16,OUT045,745.9200781
FDZ22,OUT035,1490.159395
FDO20,OUT010,542.2712195
FDW38,OUT013,935.8323124
FDW52,OUT045,2842.32766
FDT43,OUT019,192.0938558
NCS29,OUT045,3784.066532
NCC31,OUT017,2388.793089
FDA21,OUT017,3462.29864
FDQ55,OUT046,2434.097504
NCE54,OUT049,1388.276945
FDD45,OUT017,1554.927458
NCP17,OUT017,1189.593464
FDR47,OUT035,3073.832598
DRM35,OUT013,2768.565254
FDR47,OUT019,517.8294284
FDX19,OUT010,532.823914
FDV22,OUT027,4342.406955
FDQ46,OUT027,2808.527439
DRO47,OUT045,1782.780487
FDB44,OUT010,528.4740787
FDN02,OUT010,536.3891129
FDW10,OUT045,2668.313318
FDJ41,OUT019,597.1885989
FDM50,OUT046,940.0109691
FDW10,OUT035,2858.004821
FDY48,OUT049,1801.969793
NCE30,OUT027,5010.255949
FDO04,OUT045,959.312135
FDQ26,OUT010,164.9985853
NCX29,OUT018,2180.854652
FDE39,OUT046,1884.513964
NCR54,OUT027,4964.026716
NCP55,OUT027,2026.944796
FDX22,OUT017,4030.285366
FDI05,OUT035,1338.153985
FDC51,OUT027,2975.36117
FDC10,OUT013,1885.379112
FDJ46,OUT045,3143.04045
FDV10,OUT010,144.3223224
FDX12,OUT027,4635.14114
FDL43,OUT019,240.9695617
DRB13,OUT046,2782.990823
FDF59,OUT027,2986.672914
FDT35,OUT049,2417.007338
NCJ19,OUT035,1036.407661
FDT35,OUT018,2812.629402
FDI48,OUT046,803.0606016
DRC24,OUT019,393.207081
NCZ05,OUT017,1894.820451
FDJ57,OUT049,3452.864391
FDX11,OUT017,3065.243396
FDE09,OUT035,1734.177329
NCK06,OUT049,1993.326946
DRE37,OUT017,3432.264504
FDV56,OUT046,1667.641415
FDY43,OUT017,2811.631188
FDV35,OUT013,2598.143673
FDF05,OUT019,588.2313607
FDA36,OUT035,2789.321873
FDS13,OUT027,5129.873928
FDU47,OUT013,2298.77169
FDI36,OUT010,423.5204484
FDH48,OUT046,1490.149208
FDZ14,OUT013,1908.117751
FDS46,OUT013,2144.916829
FDE21,OUT017,1921.057811
FDA26,OUT049,3772.743566
FDV12,OUT046,1751.301573
FDL46,OUT019,331.8215868
FDN57,OUT013,2641.261016
NCJ18,OUT017,2097.880588
FDO36,OUT045,2905.348085
FDX55,OUT018,2953.893528
FDT25,OUT019,312.7384729
FDD16,OUT049,1412.400336
NCX18,OUT013,3050.801971
NCG55,OUT018,1696.74844
NCV18,OUT049,1751.78238
NCS18,OUT035,1878.810034
FDC37,OUT045,1767.07666
FDE47,OUT046,1919.416092
DRG49,OUT019,610.4275012
FDC39,OUT049,3180.305273
FDH24,OUT019,428.2108654
FDV39,OUT027,4882.433029
NCL17,OUT045,2063.622608
NCY53,OUT035,1842.525444
FDH52,OUT013,894.7338401
NCD19,OUT018,874.1188943
FDI44,OUT046,1270.296617
DRD49,OUT027,5052.905923
FDN08,OUT035,1955.043476
FDO20,OUT027,5697.355083
FDY02,OUT046,3484.42792
FDX23,OUT045,1605.211985
FDX01,OUT017,1966.047118
FDH20,OUT027,2769.481089
NCX41,OUT017,3706.662928
FDD21,OUT027,3093.042807
DRH11,OUT019,168.3949484
DRE60,OUT018,3678.542956
FDB10,OUT013,3685.964743
FDH38,OUT013,1696.003864
NCL07,OUT018,707.0955076
FDD48,OUT046,2085.169725
NCT54,OUT027,2722.323692
FDF32,OUT027,5220.016836
DRH51,OUT045,1270.538572
DRG03,OUT035,2550.510547
NCY42,OUT019,366.6379697
FDH32,OUT017,1788.212272
NCJ06,OUT027,2862.679514
FDH47,OUT027,2751.213753
FDZ08,OUT018,1194.374064
FDK16,OUT017,1763.028647
DRG01,OUT018,920.553866
NCM53,OUT027,2757.900361
NCB07,OUT035,3051.023064
NCZ06,OUT035,3392.04624
FDU48,OUT049,2005.225315
NCB55,OUT027,2097.7218
FDP15,OUT013,4097.910298
FDF17,OUT046,3409.723923
NCN06,OUT049,3220.427125
DRM48,OUT018,622.1551457
FDH10,OUT046,2734.036439
FDC60,OUT018,1375.60596
FDE35,OUT018,939.1096745
DRI23,OUT013,2563.99411
NCR38,OUT013,3818.499302
FDP04,OUT035,951.5688712
NCW17,OUT045,2212.78014
FDX34,OUT017,2159.957423
NCK53,OUT045,1492.671978
NCO54,OUT010,196.8008878
NCH55,OUT046,2077.766674
FDT44,OUT027,3158.721507
DRG49,OUT046,4125.022613
FDX46,OUT010,160.5316167
DRG36,OUT049,2940.596648
FDU37,OUT049,1279.083668
FDK10,OUT049,2896.9014
DRF37,OUT027,5278.950953
FDC44,OUT035,2000.428687
FDP15,OUT046,3697.26554
FDZ27,OUT027,1896.462087
FDY22,OUT019,330.0885977
DRG51,OUT035,2979.525044
FDN58,OUT045,3860.874831
FDW01,OUT049,2728.841569
FDX24,OUT018,1286.406038
FDO51,OUT017,925.2687656
FDJ52,OUT027,4256.778618
NCY06,OUT010,300.7884266
FDE20,OUT018,2432.479914
FDT23,OUT010,193.618674
FDQ51,OUT046,845.2122497
FDE35,OUT046,1058.047538
FDB46,OUT013,3075.172974
NCG19,OUT035,3380.703721
NCL06,OUT018,2958.27427
FDT36,OUT019,159.382094
FDC56,OUT049,2001.468321
FDJ26,OUT049,3516.021239
FDZ59,OUT017,2790.434979
FDV11,OUT027,4485.861795
FDR13,OUT010,249.6360449
FDI15,OUT018,3647.149381
FDF47,OUT018,3114.129684
NCB54,OUT019,297.0451409
NCK19,OUT027,4384.949188
FDX16,OUT017,2745.307139
FDL50,OUT045,1660.766354
NCE31,OUT035,816.387551
DRJ01,OUT049,2349.107184
FDE22,OUT013,2468.764296
FDY20,OUT019,278.1430659
NCO14,OUT045,642.4011647
NCR50,OUT017,2727.983438
DRM47,OUT017,3255.864109
FDO27,OUT010,262.3263377
FDJ20,OUT027,3041.029042
NCX17,OUT013,3328.718408
FDG59,OUT049,740.706582
FDD52,OUT045,1523.710181
FDO48,OUT017,3730.325264
FDC59,OUT019,213.4079015
FDS15,OUT018,1458.609825
FDB47,OUT035,3374.753115
FDV14,OUT019,232.7780667
FDB27,OUT013,2863.327748
FDA35,OUT035,2100.812717
FDN51,OUT018,3222.202674
FDO39,OUT019,518.5851938
FDB28,OUT049,2877.488473
DRJ25,OUT046,1053.437065
FDH46,OUT027,2639.154765
FDI10,OUT045,2828.170019
FDU21,OUT018,699.3746394
FDD09,OUT049,3070.167393
FDD10,OUT046,2327.225448
FDN31,OUT010,457.0234991
FDA46,OUT018,3125.597123
FDM56,OUT046,1635.95751
FDF11,OUT010,599.3046268
FDS32,OUT018,1703.529485
NCM06,OUT013,2463.454695
FDZ26,OUT045,3962.288074
FDO01,OUT013,2225.579711
FDJ46,OUT049,2854.930438
FDG26,OUT019,644.7213377
FDZ38,OUT035,3616.408734
NCO55,OUT013,2000.739706
FDT60,OUT035,1867.515808
FDW37,OUT049,1384.672387
NCK42,OUT018,2985.686691
FDA45,OUT046,2330.141522
FDW55,OUT018,3321.617078
FDY44,OUT017,3320.397345
FDQ31,OUT017,1451.350832
FDM09,OUT049,3100.436463
FDH12,OUT018,1540.045951
NCQ43,OUT035,1812.313043
FDT33,OUT035,2891.499143
NCT41,OUT018,2353.631183
DRJ25,OUT010,173.6706585
NCQ41,OUT046,3467.519635
NCN17,OUT049,1678.440097
DRO35,OUT027,2773.57498
FDU27,OUT018,917.834151
FDY43,OUT027,4749.878041
FDG46,OUT035,2006.566732
DRL49,OUT018,1720.320325
NCB55,OUT049,940.1634475
FDK28,OUT049,4864.374881
FDO49,OUT045,887.0082547
FDT03,OUT013,2649.526699
FDW33,OUT027,2922.794264
FDR02,OUT035,1769.457955
FDF50,OUT013,3190.434831
FDA40,OUT018,1347.674318
NCT53,OUT018,2545.174766
FDY60,OUT035,2206.166042
FDP44,OUT027,2767.834176
NCQ50,OUT045,3502.253318
NCC30,OUT017,3173.627317
FDQ60,OUT018,1685.261689
FDG41,OUT046,1772.632123
FDQ03,OUT046,2980.446161
FDM03,OUT045,1657.954931
FDZ51,OUT018,1394.881821
DRF51,OUT035,793.7823378
FDF39,OUT017,4869.475273
FDW52,OUT035,2546.840707
FDY22,OUT049,2483.77476
FDG14,OUT013,2330.059188
FDA57,OUT017,742.504272
FDL45,OUT019,344.4464178
FDX28,OUT046,1477.450725
NCQ54,OUT013,3016.782014
FDH40,OUT045,1300.472762
FDU52,OUT035,2589.533272
FDT60,OUT010,218.6410112
FDK08,OUT045,1361.695154
FDN04,OUT049,2841.771515
FDE50,OUT013,3232.056824
FDI16,OUT049,1003.513984
FDM50,OUT049,1107.348229
NCV30,OUT049,1107.66087
FDT44,OUT013,1666.15272
FDY60,OUT013,2388.655946
FDT56,OUT017,843.1849679
FDV58,OUT018,2846.635145
FDU04,OUT013,1916.108534
NCN05,OUT027,4208.432424
FDI53,OUT018,2433.542314
FDD34,OUT046,2465.493202
FDW47,OUT027,2915.829613
FDT51,OUT027,2776.344903
FDO27,OUT013,1552.625311
NCQ18,OUT018,1479.581432
NCW05,OUT013,1989.572376
FDI15,OUT010,559.87998
NCH43,OUT010,510.4590393
FDT40,OUT049,1766.203705
NCG19,OUT017,3223.105491
NCM30,OUT035,797.4022737
FDB38,OUT017,2867.601545
FDB22,OUT046,2495.437727
FDC58,OUT046,763.5016562
NCI29,OUT013,1750.322248
FDA23,OUT010,228.2592344
DRG48,OUT013,2549.839878
FDV21,OUT013,2217.866198
NCG18,OUT019,288.1664226
FDG40,OUT045,656.5183051
FDU24,OUT018,1306.299922
FDA22,OUT049,2987.348157
FDY35,OUT046,896.1814995
FDJ15,OUT045,2936.218865
NCW18,OUT018,2967.857023
FDK56,OUT018,2911.193601
FDF44,OUT046,2589.312975
FDP51,OUT049,2172.564221
FDU22,OUT027,3159.75401
FDM28,OUT017,2992.33827
NCL42,OUT046,3683.90561
FDJ15,OUT019,607.8042854
FDI32,OUT018,1498.23229
DRL11,OUT046,2433.627366
DRO59,OUT018,999.3742916
FDA07,OUT019,292.6377955
NCO53,OUT013,2779.625739
FDO21,OUT045,3267.618173
FDW39,OUT045,3015.026654
NCV17,OUT013,2343.910288
FDE22,OUT046,2460.701067
NCB06,OUT018,2455.682503
DRF48,OUT017,2834.210621
FDB05,OUT013,4082.73288
FDP28,OUT027,5464.960912
FDP23,OUT046,3796.749022
NCS41,OUT018,2638.21241
FDS40,OUT018,635.903939
FDA16,OUT017,3459.296494
FDN20,OUT035,3195.629041
FDF04,OUT027,5612.486088
DRG36,OUT018,2343.800637
FDW16,OUT018,1425.765835
FDU09,OUT017,908.4394285
FDW01,OUT046,2694.761084
FDB15,OUT045,4304.575372
NCJ17,OUT049,1392.872892
NCT18,OUT018,2329.973016
FDG16,OUT018,3105.277367
FDP27,OUT017,3076.434171
FDQ44,OUT027,3218.792038
FDL50,OUT027,2944.276146
FDW57,OUT027,4487.226051
FDS34,OUT013,1913.211491
NCV30,OUT035,1233.042277
FDD26,OUT018,2467.409671
FDA03,OUT045,2248.383027
FDS27,OUT018,2809.787833
FDM12,OUT013,2577.551063
NCV42,OUT027,2784.296853
NCS41,OUT046,2612.219844
FDN56,OUT018,1786.090267
DRK59,OUT046,3161.737765
NCG18,OUT046,1600.268162
NCN26,OUT017,1919.599012
FDI60,OUT027,2066.849156
NCI43,OUT049,1012.759176
NCL17,OUT049,2361.816273
FDQ19,OUT019,493.2086163
FDY43,OUT049,2974.114244
FDR36,OUT049,892.5128725
FDJ58,OUT049,2981.098459
DRY23,OUT045,784.4265517
FDK26,OUT027,4697.108141
DRH03,OUT045,1451.173995
FDC10,OUT010,298.6497091
FDD23,OUT013,2981.901445
FDP32,OUT045,1925.213573
FDO31,OUT035,1532.903347
FDQ57,OUT013,2586.980944
FDX32,OUT027,3936.479426
FDC39,OUT027,4985.155726
FDU55,OUT046,4074.678156
FDL45,OUT013,2362.948967
DRK37,OUT049,3188.176996
FDK22,OUT013,3325.386462
DRG37,OUT027,4568.686799
FDK22,OUT017,4111.896057
DRH36,OUT018,893.9036723
DRC36,OUT018,2507.018484
DRE03,OUT027,1815.721136
FDF34,OUT046,2773.944536
FDZ22,OUT046,1468.589096
FDC44,OUT010,291.4410698
FDN31,OUT027,5051.064772
FDO03,OUT017,4024.173947
FDA01,OUT049,985.1834406
NCH42,OUT049,4273.756554
FDF46,OUT018,1810.621887
DRL35,OUT046,813.4269916
FDW46,OUT049,1065.256086
FDB58,OUT046,2027.247557
FDD47,OUT018,2517.967789
NCO17,OUT045,1774.547572
FDJ26,OUT017,4880.713803
FDU37,OUT045,1557.360832
